income,age,sex,occupation
>50K,39,Male,Exec-managerial
<=50K,31,Male,Craft-repair
<=50K,28,Male,Prof-specialty
<=50K,36,Female,Prof-specialty
>50K,42,Female,Exec-managerial
<=50K,62,Male,Machine-op-inspct
<=50K,21,Male,Farming-fishing
<=50K,21,Female,Adm-clerical
<=50K,60,Male,?
<=50K,22,Female,Other-service
<=50K,30,Male,Craft-repair
<=50K,64,Female,Adm-clerical
>50K,28,Female,Exec-managerial
>50K,41,Male,Craft-repair
<=50K,25,Male,Craft-repair
<=50K,27,Male,Farming-fishing
<=50K,40,Male,Tech-support
>50K,58,Male,Exec-managerial
<=50K,31,Female,Prof-specialty
<=50K,50,Female,Transport-moving
<=50K,27,Male,Handlers-cleaners
<=50K,31,Male,?
<=50K,50,Male,Sales
>50K,45,Male,Protective-serv
<=50K,33,Male,Protective-serv
<=50K,62,Male,Adm-clerical
<=50K,38,Male,Craft-repair
<=50K,19,Female,Other-service
<=50K,30,Female,Other-service
<=50K,38,Female,Sales
>50K,42,Male,Farming-fishing
<=50K,49,Male,Sales
>50K,53,Male,Exec-managerial
>50K,45,Male,Craft-repair
<=50K,24,Female,Adm-clerical
<=50K,29,Female,Adm-clerical
<=50K,24,Female,Sales
>50K,38,Male,Prof-specialty
<=50K,25,Male,Transport-moving
<=50K,51,Male,Craft-repair
<=50K,17,Female,?
<=50K,19,Female,Adm-clerical
>50K,38,Male,Craft-repair
<=50K,60,Female,Other-service
<=50K,29,Male,Sales
<=50K,66,Female,?
<=50K,28,Female,Other-service
>50K,36,Male,Prof-specialty
<=50K,57,Male,?
<=50K,24,Male,Craft-repair
<=50K,43,Female,Adm-clerical
>50K,29,Male,Prof-specialty
>50K,67,Male,Prof-specialty
<=50K,20,Male,Protective-serv
<=50K,21,Male,Other-service
<=50K,20,Male,Handlers-cleaners
>50K,42,Male,Exec-managerial
<=50K,20,Female,Other-service
<=50K,19,Male,Adm-clerical
<=50K,34,Male,Craft-repair
<=50K,40,Female,Prof-specialty
<=50K,33,Female,Other-service
<=50K,36,Female,Craft-repair
>50K,43,Male,Craft-repair
<=50K,41,Female,Other-service
>50K,34,Male,Tech-support
>50K,33,Male,Sales
<=50K,47,Male,Machine-op-inspct
<=50K,41,Male,Sales
>50K,40,Male,Craft-repair
<=50K,28,Male,Craft-repair
>50K,62,Male,Sales
<=50K,29,Female,Adm-clerical
<=50K,46,Female,Adm-clerical
<=50K,28,Male,Other-service
<=50K,57,Female,Adm-clerical
<=50K,22,Female,Sales
<=50K,28,Female,Adm-clerical
<=50K,24,Female,Adm-clerical
>50K,54,Male,Farming-fishing
<=50K,22,Male,Craft-repair
<=50K,36,Female,Protective-serv
<=50K,50,Female,Adm-clerical
<=50K,18,Male,Handlers-cleaners
>50K,52,Male,Sales
<=50K,41,Male,Other-service
<=50K,21,Female,?
<=50K,36,Female,Sales
>50K,34,Female,Prof-specialty
<=50K,21,Male,Craft-repair
<=50K,46,Male,Exec-managerial
<=50K,57,Male,?
<=50K,61,Female,Prof-specialty
<=50K,22,Male,Transport-moving
<=50K,33,Male,?
>50K,36,Female,Prof-specialty
<=50K,43,Female,Prof-specialty
>50K,25,Female,Adm-clerical
<=50K,17,Male,Priv-house-serv
>50K,45,Male,Craft-repair
<=50K,30,Male,Prof-specialty
<=50K,40,Male,Prof-specialty
<=50K,31,Male,Exec-managerial
>50K,42,Male,Exec-managerial
>50K,53,Male,Craft-repair
<=50K,37,Male,Transport-moving
<=50K,37,Female,Other-service
>50K,54,Female,Sales
<=50K,36,Female,Other-service
<=50K,46,Female,Adm-clerical
<=50K,46,Male,Sales
<=50K,32,Male,Transport-moving
<=50K,17,Male,Craft-repair
<=50K,42,Male,Prof-specialty
<=50K,37,Male,Craft-repair
<=50K,29,Male,Machine-op-inspct
>50K,54,Male,Exec-managerial
<=50K,38,Male,Craft-repair
<=50K,46,Male,Transport-moving
<=50K,24,Male,Handlers-cleaners
<=50K,57,Male,Handlers-cleaners
<=50K,59,Male,Machine-op-inspct
>50K,33,Male,Exec-managerial
<=50K,35,Female,Other-service
<=50K,53,Male,Machine-op-inspct
<=50K,26,Male,Machine-op-inspct
<=50K,55,Male,Sales
<=50K,46,Female,Other-service
>50K,44,Male,Prof-specialty
<=50K,30,Male,Sales
<=50K,24,Male,Handlers-cleaners
<=50K,32,Female,Other-service
<=50K,35,Female,Sales
>50K,67,Male,Sales
>50K,56,Male,Exec-managerial
<=50K,26,Male,Prof-specialty
<=50K,46,Female,Tech-support
>50K,52,Male,Craft-repair
<=50K,38,Male,Craft-repair
<=50K,31,Male,Sales
<=50K,53,Male,Transport-moving
<=50K,27,Male,Handlers-cleaners
<=50K,39,Female,Adm-clerical
<=50K,22,Male,Machine-op-inspct
>50K,37,Male,Craft-repair
<=50K,20,Male,Adm-clerical
<=50K,60,Male,Protective-serv
<=50K,51,Female,Tech-support
>50K,57,Female,Prof-specialty
>50K,59,Male,Craft-repair
<=50K,37,Male,Craft-repair
<=50K,35,Female,Handlers-cleaners
>50K,43,Male,Sales
<=50K,17,Male,Other-service
>50K,45,Male,Prof-specialty
<=50K,18,Female,Sales
<=50K,52,Female,Machine-op-inspct
<=50K,18,Male,Handlers-cleaners
<=50K,20,Male,Handlers-cleaners
<=50K,34,Male,Tech-support
<=50K,19,Female,Machine-op-inspct
<=50K,18,Female,?
<=50K,17,Male,Other-service
<=50K,30,Female,Adm-clerical
<=50K,29,Female,Craft-repair
>50K,30,Male,Exec-managerial
<=50K,18,Male,Other-service
<=50K,50,Female,Adm-clerical
<=50K,22,Male,Sales
<=50K,21,Female,Adm-clerical
<=50K,39,Male,Farming-fishing
<=50K,20,Female,Other-service
<=50K,62,Female,Other-service
<=50K,32,Female,Exec-managerial
>50K,38,Male,Tech-support
<=50K,32,Female,Tech-support
<=50K,55,Female,Adm-clerical
>50K,38,Male,Exec-managerial
<=50K,34,Male,Other-service
<=50K,28,Male,Other-service
<=50K,26,Female,Sales
<=50K,41,Male,Sales
>50K,61,Male,Prof-specialty
<=50K,75,Male,Farming-fishing
<=50K,21,Female,Other-service
>50K,50,Male,Handlers-cleaners
>50K,49,Male,Exec-managerial
<=50K,26,Male,Transport-moving
<=50K,39,Male,Other-service
<=50K,24,Male,Prof-specialty
<=50K,56,Male,Handlers-cleaners
<=50K,17,Male,Other-service
>50K,37,Male,Craft-repair
<=50K,23,Female,Machine-op-inspct
<=50K,28,Female,?
<=50K,57,Male,Farming-fishing
>50K,42,Male,Adm-clerical
<=50K,25,Female,Sales
<=50K,22,Male,Farming-fishing
<=50K,39,Male,Craft-repair
>50K,54,Female,Other-service
<=50K,41,Male,Exec-managerial
<=50K,43,Male,Exec-managerial
<=50K,19,Female,Craft-repair
<=50K,35,Male,Prof-specialty
>50K,34,Male,Prof-specialty
<=50K,19,Female,Adm-clerical
<=50K,33,Female,Exec-managerial
<=50K,33,Male,Prof-specialty
>50K,49,Male,Exec-managerial
<=50K,31,Female,Adm-clerical
<=50K,69,Male,?
>50K,41,Male,Sales
<=50K,24,Female,Machine-op-inspct
>50K,45,Female,Exec-managerial
>50K,63,Male,Prof-specialty
<=50K,75,Male,Transport-moving
<=50K,34,Male,Machine-op-inspct
>50K,69,Male,Exec-managerial
<=50K,33,Female,Prof-specialty
<=50K,44,Female,Adm-clerical
>50K,45,Male,Craft-repair
<=50K,18,Female,Sales
<=50K,48,Female,Sales
>50K,43,Male,Craft-repair
>50K,26,Male,Craft-repair
<=50K,35,Male,Craft-repair
<=50K,34,Female,Adm-clerical
>50K,48,Male,Adm-clerical
<=50K,54,Female,Other-service
<=50K,57,Male,Sales
<=50K,21,Male,Machine-op-inspct
<=50K,28,Male,Exec-managerial
>50K,51,Male,Craft-repair
>50K,34,Male,Protective-serv
>50K,41,Male,Protective-serv
<=50K,21,Female,Adm-clerical
>50K,26,Male,Prof-specialty
<=50K,66,Female,Adm-clerical
>50K,40,Male,Prof-specialty
<=50K,48,Female,Adm-clerical
<=50K,44,Male,?
<=50K,41,Male,Machine-op-inspct
>50K,41,Male,Protective-serv
>50K,55,Male,Prof-specialty
>50K,43,Male,Sales
>50K,51,Male,Other-service
<=50K,31,Male,Craft-repair
<=50K,30,Male,Craft-repair
<=50K,51,Female,Adm-clerical
<=50K,31,Male,Other-service
<=50K,18,Male,Other-service
<=50K,60,Female,Exec-managerial
<=50K,29,Female,Exec-managerial
<=50K,33,Male,Transport-moving
<=50K,34,Male,Farming-fishing
<=50K,40,Male,Other-service
<=50K,57,Female,Other-service
<=50K,55,Female,Prof-specialty
<=50K,40,Male,Exec-managerial
<=50K,26,Female,Exec-managerial
<=50K,29,Male,Adm-clerical
<=50K,30,Female,Adm-clerical
>50K,29,Male,Sales
>50K,43,Male,Transport-moving
<=50K,65,Female,Adm-clerical
<=50K,19,Male,Sales
>50K,35,Male,Sales
<=50K,28,Male,Transport-moving
<=50K,34,Male,Exec-managerial
>50K,61,Male,Craft-repair
<=50K,63,Female,Exec-managerial
>50K,47,Male,Exec-managerial
<=50K,31,Male,Craft-repair
<=50K,18,Male,Transport-moving
>50K,29,Male,Sales
<=50K,59,Male,Craft-repair
>50K,50,Male,Exec-managerial
<=50K,49,Male,Transport-moving
>50K,60,Male,Exec-managerial
>50K,35,Male,Sales
<=50K,48,Male,Handlers-cleaners
<=50K,21,Male,?
<=50K,41,Male,Handlers-cleaners
<=50K,56,Male,Craft-repair
<=50K,26,Male,Other-service
<=50K,53,Female,Adm-clerical
<=50K,23,Male,Handlers-cleaners
<=50K,58,Male,Farming-fishing
<=50K,61,Male,Craft-repair
<=50K,29,Male,Handlers-cleaners
<=50K,22,Male,Transport-moving
>50K,43,Male,Exec-managerial
<=50K,31,Male,Other-service
<=50K,90,Male,Machine-op-inspct
<=50K,53,Female,Prof-specialty
<=50K,22,Male,?
<=50K,55,Male,Transport-moving
<=50K,34,Female,Prof-specialty
<=50K,28,Male,Handlers-cleaners
<=50K,22,Female,?
<=50K,36,Female,Adm-clerical
<=50K,33,Female,Prof-specialty
<=50K,17,Female,Other-service
<=50K,38,Male,Craft-repair
<=50K,60,Male,Craft-repair
>50K,34,Male,Exec-managerial
<=50K,72,Male,?
<=50K,57,Male,Other-service
<=50K,39,Male,Sales
<=50K,50,Male,Farming-fishing
<=50K,45,Male,Prof-specialty
<=50K,37,Male,Exec-managerial
<=50K,27,Male,Handlers-cleaners
>50K,43,Female,Exec-managerial
<=50K,41,Female,Tech-support
<=50K,20,Male,Exec-managerial
<=50K,44,Female,Exec-managerial
>50K,50,Male,Exec-managerial
<=50K,54,Female,Exec-managerial
>50K,31,Female,Exec-managerial
<=50K,33,Female,Adm-clerical
<=50K,22,Male,Other-service
<=50K,46,Male,Craft-repair
>50K,30,Female,Adm-clerical
<=50K,22,Male,?
<=50K,59,Male,?
<=50K,57,Male,Exec-managerial
<=50K,26,Male,Machine-op-inspct
>50K,52,Male,Protective-serv
<=50K,55,Female,Prof-specialty
>50K,47,Male,Sales
<=50K,19,Male,Craft-repair
<=50K,26,Male,Transport-moving
>50K,44,Female,Prof-specialty
>50K,42,Male,Exec-managerial
<=50K,39,Male,Exec-managerial
<=50K,17,Female,?
<=50K,26,Female,Adm-clerical
<=50K,26,Male,Prof-specialty
<=50K,50,Male,Sales
>50K,46,Male,Exec-managerial
<=50K,18,Male,Tech-support
<=50K,26,Male,Exec-managerial
>50K,32,Male,Sales
<=50K,50,Female,Other-service
>50K,47,Male,Protective-serv
<=50K,52,Female,Other-service
>50K,25,Male,Exec-managerial
<=50K,42,Male,Transport-moving
<=50K,53,Male,Exec-managerial
<=50K,30,Female,Handlers-cleaners
<=50K,23,Male,Farming-fishing
<=50K,23,Male,Exec-managerial
<=50K,32,Male,Farming-fishing
<=50K,29,Male,Prof-specialty
<=50K,40,Male,Other-service
>50K,45,Male,Prof-specialty
<=50K,17,Female,?
>50K,55,Male,Prof-specialty
>50K,59,Male,Prof-specialty
>50K,56,Male,Sales
<=50K,23,Male,Craft-repair
<=50K,37,Male,Protective-serv
<=50K,25,Male,Craft-repair
<=50K,22,Male,?
<=50K,27,Female,Priv-house-serv
<=50K,21,Female,Other-service
>50K,47,Male,Transport-moving
<=50K,38,Male,Machine-op-inspct
>50K,62,Female,Prof-specialty
<=50K,27,Male,Sales
<=50K,25,Male,?
<=50K,27,Female,Other-service
>50K,40,Female,Adm-clerical
>50K,22,Male,Sales
<=50K,33,Male,Exec-managerial
<=50K,28,Female,Prof-specialty
<=50K,28,Male,Machine-op-inspct
<=50K,29,Male,Transport-moving
<=50K,46,Female,Exec-managerial
<=50K,30,Male,Machine-op-inspct
<=50K,65,Male,?
<=50K,28,Male,Craft-repair
<=50K,39,Male,Adm-clerical
<=50K,35,Male,Sales
<=50K,50,Female,Sales
<=50K,25,Male,?
<=50K,63,Female,Other-service
>50K,56,Male,Craft-repair
>50K,46,Male,Adm-clerical
<=50K,19,Female,Other-service
>50K,56,Male,Prof-specialty
<=50K,31,Female,Other-service
>50K,51,Male,Exec-managerial
<=50K,17,Male,Sales
<=50K,27,Female,Protective-serv
<=50K,30,Male,Adm-clerical
<=50K,18,Female,Protective-serv
<=50K,41,Male,Exec-managerial
>50K,40,Female,Prof-specialty
<=50K,35,Male,Sales
<=50K,29,Female,Sales
>50K,27,Male,Sales
<=50K,25,Male,Transport-moving
<=50K,53,Female,Other-service
<=50K,53,Male,Other-service
<=50K,26,Male,Craft-repair
<=50K,41,Male,Prof-specialty
<=50K,28,Male,Exec-managerial
<=50K,48,Male,Prof-specialty
<=50K,22,Male,Exec-managerial
>50K,40,Male,Prof-specialty
>50K,52,Male,Exec-managerial
<=50K,53,Female,Prof-specialty
>50K,40,Male,Craft-repair
<=50K,57,Male,Machine-op-inspct
<=50K,53,Male,Craft-repair
<=50K,23,Female,Adm-clerical
<=50K,31,Male,Craft-repair
<=50K,20,Male,Handlers-cleaners
<=50K,25,Female,Prof-specialty
<=50K,37,Female,Exec-managerial
>50K,50,Male,Craft-repair
<=50K,34,Male,Transport-moving
>50K,37,Male,Exec-managerial
>50K,52,Male,Exec-managerial
<=50K,29,Male,Farming-fishing
>50K,49,Male,Exec-managerial
<=50K,31,Female,Other-service
<=50K,47,Male,Craft-repair
<=50K,51,Male,Craft-repair
<=50K,27,Female,Sales
<=50K,23,Male,Exec-managerial
<=50K,55,Male,Prof-specialty
>50K,28,Male,Exec-managerial
<=50K,31,Female,Prof-specialty
<=50K,30,Male,Transport-moving
<=50K,23,Male,Prof-specialty
<=50K,19,Male,Sales
<=50K,22,Male,Sales
<=50K,50,Female,Other-service
>50K,64,Male,?
<=50K,21,Male,Other-service
>50K,75,Male,Sales
<=50K,29,Male,Machine-op-inspct
>50K,47,Male,Craft-repair
<=50K,20,Male,Machine-op-inspct
<=50K,33,Male,Other-service
>50K,45,Male,Prof-specialty
<=50K,41,Female,Prof-specialty
<=50K,23,Male,Machine-op-inspct
>50K,38,Male,Adm-clerical
>50K,67,Male,Protective-serv
<=50K,21,Male,Tech-support
<=50K,38,Male,Prof-specialty
<=50K,31,Male,Craft-repair
<=50K,19,Female,?
<=50K,59,Male,Sales
<=50K,36,Male,Other-service
<=50K,50,Male,Prof-specialty
<=50K,60,Male,Craft-repair
>50K,30,Male,Exec-managerial
<=50K,28,Male,Sales
>50K,36,Male,Craft-repair
<=50K,21,Female,?
<=50K,27,Male,Other-service
<=50K,18,Female,Other-service
>50K,44,Male,Exec-managerial
<=50K,56,Male,Other-service
>50K,51,Male,Protective-serv
>50K,48,Male,Prof-specialty
<=50K,31,Male,Prof-specialty
<=50K,35,Male,Transport-moving
<=50K,35,Male,Handlers-cleaners
<=50K,36,Male,Craft-repair
<=50K,47,Male,Craft-repair
<=50K,23,Male,Other-service
<=50K,21,Female,Sales
<=50K,49,Female,Exec-managerial
>50K,51,Male,Prof-specialty
<=50K,46,Male,Craft-repair
<=50K,31,Male,Farming-fishing
<=50K,27,Male,Machine-op-inspct
<=50K,56,Male,?
<=50K,48,Male,Craft-repair
<=50K,30,Female,Adm-clerical
<=50K,29,Male,Prof-specialty
<=50K,50,Female,Exec-managerial
<=50K,18,Male,Transport-moving
>50K,37,Male,Exec-managerial
>50K,51,Male,Sales
<=50K,31,Male,Craft-repair
>50K,29,Male,Tech-support
<=50K,39,Male,Craft-repair
>50K,48,Male,Sales
>50K,44,Male,Sales
<=50K,39,Male,Machine-op-inspct
<=50K,22,Male,Handlers-cleaners
>50K,27,Female,?
<=50K,42,Male,Craft-repair
<=50K,18,Female,Sales
<=50K,27,Female,Sales
<=50K,51,Female,Machine-op-inspct
<=50K,27,Male,Exec-managerial
<=50K,60,Male,Farming-fishing
<=50K,36,Male,Handlers-cleaners
>50K,45,Male,Exec-managerial
>50K,40,Male,Sales
>50K,63,Male,Prof-specialty
<=50K,41,Male,Transport-moving
<=50K,53,Female,?
<=50K,34,Female,Transport-moving
<=50K,34,Male,Adm-clerical
>50K,31,Female,Adm-clerical
<=50K,22,Female,Prof-specialty
>50K,49,Male,Exec-managerial
<=50K,43,Male,?
>50K,36,Male,Prof-specialty
<=50K,27,Male,Tech-support
>50K,52,Male,Farming-fishing
<=50K,29,Male,Other-service
<=50K,27,Male,Machine-op-inspct
<=50K,42,Female,Other-service
<=50K,49,Female,Sales
<=50K,24,Male,Craft-repair
<=50K,22,Male,Sales
<=50K,30,Male,Sales
<=50K,28,Male,Other-service
<=50K,20,Male,Other-service
>50K,45,Male,Prof-specialty
>50K,39,Female,Sales
<=50K,43,Male,Prof-specialty
<=50K,18,Female,Sales
<=50K,53,Male,Machine-op-inspct
>50K,74,Male,Sales
>50K,39,Male,Prof-specialty
<=50K,33,Male,?
>50K,49,Male,Craft-repair
<=50K,21,Male,Handlers-cleaners
<=50K,65,Male,?
>50K,39,Male,Craft-repair
<=50K,49,Male,Sales
<=50K,20,Female,?
>50K,47,Male,Exec-managerial
<=50K,46,Male,Exec-managerial
>50K,29,Male,Craft-repair
<=50K,61,Female,Prof-specialty
<=50K,48,Female,Exec-managerial
<=50K,44,Male,Craft-repair
<=50K,37,Male,Craft-repair
<=50K,45,Male,Sales
>50K,51,Male,Prof-specialty
<=50K,33,Female,Exec-managerial
<=50K,55,Female,Prof-specialty
<=50K,25,Female,Other-service
<=50K,26,Male,Farming-fishing
>50K,54,Male,Exec-managerial
<=50K,38,Female,Sales
>50K,39,Female,Prof-specialty
<=50K,20,Male,Prof-specialty
<=50K,30,Female,Adm-clerical
<=50K,29,Male,Adm-clerical
<=50K,42,Female,Handlers-cleaners
<=50K,24,Male,Adm-clerical
>50K,36,Male,Machine-op-inspct
>50K,60,Male,Adm-clerical
<=50K,42,Male,Farming-fishing
<=50K,42,Male,Craft-repair
<=50K,46,Female,Machine-op-inspct
>50K,52,Female,Exec-managerial
<=50K,27,Male,?
<=50K,43,Female,Adm-clerical
<=50K,43,Female,Prof-specialty
<=50K,27,Male,Craft-repair
>50K,52,Male,Exec-managerial
<=50K,31,Male,Transport-moving
<=50K,38,Female,?
<=50K,44,Female,Other-service
<=50K,27,Female,Prof-specialty
<=50K,50,Male,Exec-managerial
<=50K,23,Female,Tech-support
<=50K,22,Female,Adm-clerical
<=50K,36,Female,Exec-managerial
<=50K,24,Female,Tech-support
>50K,59,Male,Sales
>50K,39,Male,Craft-repair
<=50K,23,Male,Exec-managerial
<=50K,37,Female,Prof-specialty
<=50K,25,Female,Adm-clerical
<=50K,40,Female,Craft-repair
>50K,38,Male,Prof-specialty
<=50K,31,Male,Other-service
<=50K,28,Female,Prof-specialty
<=50K,24,Male,Sales
>50K,46,Male,Protective-serv
<=50K,29,Female,Machine-op-inspct
>50K,38,Male,Prof-specialty
<=50K,53,Female,Exec-managerial
>50K,33,Female,Tech-support
<=50K,39,Male,Prof-specialty
<=50K,44,Male,Machine-op-inspct
>50K,46,Male,Prof-specialty
<=50K,30,Male,Sales
<=50K,24,Male,Sales
<=50K,29,Female,Adm-clerical
<=50K,62,Male,Exec-managerial
<=50K,25,Male,Exec-managerial
<=50K,45,Male,Other-service
<=50K,21,Male,Craft-repair
>50K,64,Male,Transport-moving
<=50K,39,Male,Tech-support
<=50K,60,Male,Sales
<=50K,35,Male,Tech-support
<=50K,27,Male,Tech-support
<=50K,41,Male,Craft-repair
<=50K,32,Male,Prof-specialty
<=50K,24,Male,Craft-repair
>50K,32,Male,Craft-repair
>50K,42,Male,Exec-managerial
<=50K,58,Female,Sales
>50K,23,Male,Prof-specialty
<=50K,31,Male,Farming-fishing
<=50K,28,Female,Exec-managerial
<=50K,41,Female,?
>50K,37,Female,Prof-specialty
<=50K,19,Male,Sales
<=50K,27,Female,Prof-specialty
>50K,61,Male,Sales
>50K,39,Male,Prof-specialty
<=50K,25,Male,Handlers-cleaners
>50K,58,Male,Sales
>50K,27,Male,Transport-moving
<=50K,51,Male,Handlers-cleaners
>50K,43,Male,Prof-specialty
<=50K,46,Female,Adm-clerical
<=50K,67,Male,?
<=50K,50,Male,Handlers-cleaners
<=50K,20,Male,Handlers-cleaners
>50K,35,Female,Prof-specialty
<=50K,57,Male,Handlers-cleaners
<=50K,40,Female,Adm-clerical
<=50K,42,Male,Farming-fishing
<=50K,67,Male,Craft-repair
>50K,47,Male,Machine-op-inspct
<=50K,30,Male,Handlers-cleaners
<=50K,26,Female,Machine-op-inspct
<=50K,51,Male,Craft-repair
<=50K,38,Female,Other-service
<=50K,24,Male,Handlers-cleaners
<=50K,48,Female,Sales
>50K,34,Female,Tech-support
>50K,70,Male,Handlers-cleaners
<=50K,35,Male,Craft-repair
>50K,61,Male,?
>50K,26,Male,Craft-repair
<=50K,64,Male,Exec-managerial
<=50K,26,Female,Adm-clerical
<=50K,39,Male,Transport-moving
<=50K,55,Female,Adm-clerical
<=50K,23,Male,Exec-managerial
<=50K,33,Male,Craft-repair
>50K,31,Male,Exec-managerial
<=50K,28,Male,Adm-clerical
<=50K,50,Male,Machine-op-inspct
>50K,26,Female,Prof-specialty
<=50K,44,Female,Adm-clerical
<=50K,51,Male,Craft-repair
<=50K,34,Male,Other-service
>50K,37,Male,Prof-specialty
>50K,29,Male,Prof-specialty
<=50K,24,Male,Prof-specialty
<=50K,27,Female,Adm-clerical
<=50K,44,Male,Craft-repair
<=50K,24,Male,Machine-op-inspct
>50K,54,Male,Exec-managerial
>50K,47,Female,Adm-clerical
<=50K,30,Male,Other-service
<=50K,35,Female,Adm-clerical
<=50K,39,Male,Adm-clerical
<=50K,42,Female,Adm-clerical
>50K,70,Male,Exec-managerial
<=50K,41,Male,Adm-clerical
<=50K,36,Female,Exec-managerial
>50K,44,Male,Prof-specialty
<=50K,42,Male,?
<=50K,20,Female,Transport-moving
<=50K,29,Male,Prof-specialty
<=50K,27,Female,Tech-support
>50K,30,Male,Prof-specialty
<=50K,59,Male,Farming-fishing
<=50K,31,Female,Other-service
<=50K,21,Male,Other-service
<=50K,26,Male,Craft-repair
>50K,57,Male,Sales
>50K,59,Male,Craft-repair
<=50K,87,Male,?
<=50K,25,Male,Transport-moving
>50K,39,Male,Prof-specialty
>50K,53,Male,Prof-specialty
<=50K,32,Female,Adm-clerical
<=50K,38,Male,Craft-repair
<=50K,21,Female,Adm-clerical
<=50K,17,Male,Handlers-cleaners
<=50K,44,Female,Machine-op-inspct
<=50K,23,Male,Handlers-cleaners
>50K,57,Female,Craft-repair
<=50K,30,Male,Transport-moving
<=50K,51,Male,Farming-fishing
<=50K,54,Male,Craft-repair
<=50K,44,Female,Adm-clerical
>50K,60,Male,Protective-serv
>50K,28,Male,Sales
>50K,39,Male,Machine-op-inspct
>50K,55,Male,Prof-specialty
>50K,36,Female,Prof-specialty
>50K,55,Female,Prof-specialty
>50K,33,Male,Machine-op-inspct
>50K,30,Female,Adm-clerical
<=50K,40,Male,Prof-specialty
>50K,30,Male,Exec-managerial
>50K,40,Male,Tech-support
<=50K,24,Female,Transport-moving
<=50K,18,Male,Sales
<=50K,18,Female,Handlers-cleaners
>50K,49,Male,Craft-repair
<=50K,42,Male,Craft-repair
<=50K,28,Male,Handlers-cleaners
<=50K,32,Male,Craft-repair
<=50K,48,Female,Sales
<=50K,24,Female,Priv-house-serv
<=50K,73,Female,Sales
>50K,35,Male,Prof-specialty
>50K,23,Male,Transport-moving
<=50K,19,Female,Priv-house-serv
<=50K,27,Male,Sales
<=50K,27,Male,Other-service
>50K,41,Male,Prof-specialty
<=50K,31,Male,Craft-repair
>50K,64,Male,Craft-repair
<=50K,45,Male,Other-service
<=50K,47,Female,Other-service
<=50K,22,Male,Machine-op-inspct
<=50K,24,Female,Transport-moving
<=50K,69,Male,Other-service
>50K,40,Male,Exec-managerial
<=50K,45,Male,Craft-repair
>50K,47,Male,Farming-fishing
<=50K,31,Female,Machine-op-inspct
<=50K,48,Female,Exec-managerial
>50K,41,Female,Prof-specialty
<=50K,34,Male,Adm-clerical
<=50K,48,Male,Prof-specialty
>50K,28,Female,Prof-specialty
<=50K,20,Female,Exec-managerial
>50K,39,Male,Adm-clerical
<=50K,40,Female,Exec-managerial
<=50K,28,Male,Transport-moving
<=50K,20,Female,Sales
<=50K,41,Male,Prof-specialty
>50K,49,Male,Sales
<=50K,24,Male,Machine-op-inspct
<=50K,35,Male,Protective-serv
<=50K,22,Male,Sales
<=50K,23,Female,Other-service
<=50K,23,Female,Exec-managerial
>50K,42,Male,Transport-moving
>50K,34,Male,Prof-specialty
<=50K,32,Male,Tech-support
>50K,54,Male,Adm-clerical
<=50K,48,Female,Adm-clerical
>50K,38,Male,Prof-specialty
<=50K,48,Female,Adm-clerical
<=50K,22,Male,Other-service
>50K,42,Male,Tech-support
<=50K,31,Male,Prof-specialty
>50K,27,Female,Other-service
>50K,57,Male,Prof-specialty
<=50K,46,Female,Tech-support
>50K,44,Male,Craft-repair
>50K,42,Male,Protective-serv
<=50K,24,Male,Exec-managerial
<=50K,38,Male,Craft-repair
>50K,29,Male,Exec-managerial
<=50K,38,Male,Craft-repair
<=50K,33,Female,Exec-managerial
